User ID;Subscription Type;Monthly Revenue;Join Date;Last Payment Date;Country;Age;Gender;Device;Plan Duration
1578;Standard;11;30/06/2022;06/07/2023;Mexico;44;Female;Laptop;12 Months
1579;Standard;11;27/06/2022;04/07/2023;Spain;40;Female;Smart TV;12 Months
1580;Basic;15;26/06/2022;08/07/2023;Italy;51;Female;Smart TV;13 Months
1581;Premium;15;27/06/2022;05/07/2023;Spain;30;Female;Smart TV;12 Months
1582;Standard;14;28/06/2022;08/07/2023;Spain;50;Male;Smart TV;13 Months
1583;Basic;12;30/06/2022;06/07/2023;United States;39;Male;Tablet;12 Months
1584;Standard;11;02/07/2022;07/07/2023;Canada;51;Male;Tablet;12 Months
1585;Premium;10;05/07/2022;05/07/2023;United States;42;Male;Laptop;12 Months
1586;Basic;12;11/07/2022;07/07/2023;United States;34;Female;Tablet;12 Months
1587;Premium;12;18/07/2022;06/07/2023;Canada;28;Male;Tablet;12 Months
1588;Standard;15;25/07/2022;07/07/2023;United Kingdom;43;Male;Tablet;12 Months
1589;Basic;11;28/07/2022;06/07/2023;Australia;27;Female;Tablet;11 Months
1590;Standard;13;05/08/2022;08/07/2023;Germany;49;Female;Smart TV;11 Months
1591;Premium;14;09/08/2022;05/07/2023;France;35;Female;Laptop;11 Months
1592;Basic;10;14/08/2022;06/07/2023;Brazil;34;Male;Tablet;11 Months
1593;Standard;14;15/08/2022;05/07/2023;Mexico;28;Male;Smartphone;11 Months
1594;Premium;15;16/08/2022;07/07/2023;Spain;49;Female;Tablet;11 Months
1595;Basic;12;25/08/2022;04/07/2023;Italy;51;Female;Tablet;10 Months
1596;Premium;13;27/08/2022;06/07/2023;Spain;36;Male;Laptop;10 Months
1597;Basic;13;06/09/2022;06/07/2023;Spain;37;Male;Smart TV;10 Months
1598;Standard;11;08/09/2022;07/07/2023;United States;48;Male;Laptop;10 Months
1599;Standard;13;13/09/2022;04/07/2023;Canada;45;Female;Smart TV;10 Months
1600;Basic;11;15/09/2022;06/07/2023;United States;39;Male;Tablet;10 Months
1601;Premium;14;19/09/2022;05/07/2023;United States;39;Male;Smartphone;10 Months
1602;Basic;15;22/09/2022;07/07/2023;Canada;46;Female;Smart TV;10 Months
1603;Standard;13;24/09/2022;06/07/2023;United Kingdom;30;Female;Smartphone;10 Months
1604;Premium;10;30/09/2022;06/07/2023;Australia;32;Female;Smartphone;9 Months
1605;Basic;11;03/10/2022;05/07/2023;Germany;39;Male;Laptop;9 Months
1606;Premium;15;08/10/2022;07/07/2023;France;35;Female;Smartphone;9 Months
1607;Basic;15;09/10/2022;07/07/2023;Brazil;41;Female;Smartphone;9 Months
1608;Standard;11;12/10/2022;08/07/2023;Mexico;32;Female;Smart TV;9 Months
1609;Standard;14;15/10/2022;06/07/2023;Spain;41;Female;Smart TV;9 Months
1610;Basic;14;17/10/2022;06/07/2023;Italy;36;Female;Smart TV;9 Months
1611;Premium;15;19/10/2022;07/07/2023;Spain;49;Male;Laptop;9 Months
1612;Basic;11;22/10/2022;09/07/2023;Spain;30;Female;Smartphone;9 Months
1613;Standard;15;23/10/2022;06/07/2023;United States;40;Female;Smartphone;9 Months
1614;Premium;13;27/10/2022;07/07/2023;Canada;46;Female;Tablet;8 Months
1615;Basic;11;28/10/2022;06/07/2023;United States;30;Female;Smart TV;8 Months
1616;Premium;10;01/11/2022;08/07/2023;United States;48;Male;Laptop;8 Months
1617;Basic;11;04/11/2022;05/07/2023;Canada;50;Male;Tablet;8 Months
1618;Standard;11;05/11/2022;06/07/2023;United Kingdom;27;Male;Smart TV;8 Months
1619;Standard;14;04/11/2022;07/07/2023;Australia;51;Female;Laptop;8 Months
1620;Basic;11;05/11/2022;07/07/2023;Germany;38;Male;Smartphone;8 Months
1621;Premium;10;04/11/2022;05/07/2023;France;39;Male;Laptop;8 Months
1622;Basic;12;05/11/2022;05/07/2023;Brazil;45;Female;Smart TV;8 Months
1623;Standard;12;03/11/2022;06/07/2023;Mexico;29;Male;Laptop;8 Months
1624;Premium;13;31/10/2022;07/07/2023;Spain;35;Male;Smartphone;8 Months
1625;Basic;10;26/10/2022;04/07/2023;Italy;51;Female;Smart TV;8 Months
1626;Premium;11;16/10/2022;06/07/2023;Spain;51;Male;Smart TV;9 Months
1627;Basic;15;16/10/2022;07/07/2023;Spain;42;Female;Smartphone;9 Months
1628;Standard;13;17/09/2022;06/07/2023;United States;48;Female;Laptop;10 Months
1629;Standard;14;12/09/2022;04/07/2023;Canada;40;Male;Smart TV;10 Months
1630;Basic;13;13/09/2022;07/07/2023;United States;39;Male;Smart TV;10 Months
1631;Premium;14;09/09/2022;07/07/2023;United States;44;Male;Laptop;10 Months
1632;Basic;14;03/09/2022;06/07/2023;Canada;27;Female;Laptop;10 Months
1633;Standard;11;31/08/2022;05/07/2023;United Kingdom;35;Male;Tablet;10 Months
1634;Premium;14;25/08/2022;07/07/2023;Australia;45;Male;Smart TV;11 Months
1635;Basic;12;15/08/2022;07/07/2023;Germany;33;Male;Tablet;11 Months
1636;Premium;10;16/08/2022;07/07/2023;France;32;Female;Smart TV;11 Months
1637;Basic;11;28/07/2022;05/07/2023;Brazil;51;Female;Laptop;11 Months
1638;Standard;10;28/07/2022;06/07/2023;Mexico;40;Female;Tablet;11 Months
1639;Standard;15;22/07/2022;06/07/2023;Spain;47;Male;Laptop;12 Months
1640;Basic;13;19/07/2022;06/07/2023;Italy;42;Male;Smart TV;12 Months
1641;Premium;10;16/07/2022;06/07/2023;Spain;41;Male;Tablet;12 Months
1642;Basic;12;15/07/2022;09/07/2023;Spain;43;Male;Tablet;12 Months
1643;Standard;11;16/07/2022;05/07/2023;United States;42;Female;Tablet;12 Months
1644;Premium;14;09/07/2022;06/07/2023;Canada;28;Male;Smartphone;12 Months
1645;Basic;12;07/07/2022;05/07/2023;United States;40;Female;Laptop;12 Months
1646;Basic;15;07/07/2022;09/07/2023;United States;46;Female;Tablet;12 Months
1647;Basic;11;06/07/2022;05/07/2023;Canada;39;Female;Laptop;12 Months
1648;Standard;15;30/06/2022;06/07/2023;United Kingdom;41;Female;Smartphone;12 Months
1649;Premium;15;27/06/2022;05/07/2023;Australia;30;Male;Tablet;12 Months
1650;Basic;14;28/06/2022;08/07/2023;Germany;32;Male;Tablet;13 Months
1651;Basic;14;28/06/2022;06/07/2023;France;38;Male;Smart TV;12 Months
1652;Premium;11;29/06/2022;08/07/2023;Brazil;38;Male;Tablet;12 Months
1653;Standard;13;01/07/2022;06/07/2023;Mexico;32;Male;Smartphone;12 Months
1654;Standard;14;03/07/2022;07/07/2023;Spain;27;Male;Tablet;12 Months
1655;Basic;15;04/07/2022;06/07/2023;Italy;50;Female;Tablet;12 Months
1656;Premium;10;10/07/2022;07/07/2023;Spain;30;Male;Smartphone;12 Months
1657;Standard;11;23/07/2022;06/07/2023;Spain;49;Male;Smartphone;12 Months
1658;Basic;11;24/07/2022;07/07/2023;United States;32;Female;Laptop;12 Months
1659;Standard;14;26/07/2022;06/07/2023;Canada;35;Male;Smartphone;12 Months
1660;Premium;12;07/08/2022;08/07/2023;United States;44;Male;Tablet;11 Months
1661;Basic;13;10/08/2022;05/07/2023;United States;49;Female;Laptop;11 Months
1662;Premium;13;14/08/2022;06/07/2023;Canada;39;Male;Smartphone;11 Months
1663;Standard;12;16/08/2022;06/07/2023;United Kingdom;38;Female;Smartphone;11 Months
1664;Basic;10;20/08/2022;08/07/2023;Australia;38;Female;Laptop;11 Months
1665;Standard;11;25/08/2022;05/07/2023;Germany;37;Male;Smartphone;10 Months
1666;Premium;11;28/08/2022;07/07/2023;France;28;Male;Laptop;10 Months
1667;Basic;11;05/09/2022;06/07/2023;Brazil;49;Male;Tablet;10 Months
1668;Standard;13;08/09/2022;08/07/2023;Mexico;33;Female;Tablet;10 Months
1669;Premium;10;14/09/2022;05/07/2023;Spain;48;Male;Tablet;10 Months
1670;Basic;13;16/09/2022;06/07/2023;Italy;34;Male;Tablet;10 Months
1671;Premium;13;19/09/2022;06/07/2023;Spain;39;Female;Smartphone;10 Months
1672;Basic;15;23/09/2022;07/07/2023;Spain;30;Male;Tablet;10 Months
1673;Standard;10;29/09/2022;07/07/2023;United States;37;Male;Tablet;9 Months
1674;Standard;10;02/10/2022;06/07/2023;Canada;38;Male;Smart TV;9 Months
1675;Basic;12;08/10/2022;05/07/2023;United States;42;Female;Laptop;9 Months
1676;Premium;15;09/10/2022;07/07/2023;United States;35;Female;Laptop;9 Months
1677;Basic;14;11/10/2022;08/07/2023;Canada;30;Male;Tablet;9 Months
1678;Standard;15;14/10/2022;09/07/2023;United Kingdom;48;Female;Smart TV;9 Months
1679;Premium;14;16/10/2022;06/07/2023;Australia;48;Male;Tablet;9 Months
1680;Basic;13;18/10/2022;07/07/2023;Germany;32;Male;Laptop;9 Months
1681;Premium;15;22/10/2022;07/07/2023;France;27;Male;Smart TV;9 Months
1682;Basic;10;23/10/2022;09/07/2023;Brazil;48;Female;Laptop;9 Months
1683;Standard;12;26/10/2022;06/07/2023;Mexico;33;Male;Laptop;8 Months
1684;Standard;13;27/10/2022;07/07/2023;Spain;28;Male;Smartphone;8 Months
1685;Basic;15;31/10/2022;07/07/2023;Italy;46;Male;Laptop;8 Months
1686;Premium;11;01/11/2022;08/07/2023;Spain;40;Male;Laptop;8 Months
1687;Basic;13;03/11/2022;05/07/2023;Spain;49;Male;Smartphone;8 Months
1688;Standard;14;04/11/2022;06/07/2023;United States;41;Female;Tablet;8 Months
1689;Premium;13;05/11/2022;07/07/2023;Canada;38;Male;Tablet;8 Months
1690;Basic;13;05/11/2022;07/07/2023;United States;42;Female;Laptop;8 Months
1691;Premium;13;05/11/2022;05/07/2023;United States;27;Female;Smart TV;8 Months
1692;Basic;12;05/11/2022;06/07/2023;Canada;41;Female;Tablet;8 Months
1693;Standard;13;03/11/2022;07/07/2023;United Kingdom;41;Female;Tablet;8 Months
1694;Standard;11;27/10/2022;07/07/2023;Australia;49;Male;Laptop;8 Months
1695;Basic;14;24/10/2022;04/07/2023;Germany;28;Female;Smartphone;8 Months
1696;Premium;13;17/10/2022;07/07/2023;France;44;Male;Laptop;9 Months
1697;Basic;11;06/10/2022;07/07/2023;Brazil;47;Female;Tablet;9 Months
1698;Standard;12;18/09/2022;06/07/2023;Mexico;29;Male;Tablet;10 Months
1699;Premium;10;17/09/2022;04/07/2023;Spain;31;Female;Laptop;10 Months
1700;Basic;12;13/09/2022;08/07/2023;Italy;28;Female;Smart TV;10 Months
1701;Premium;15;09/09/2022;07/07/2023;Spain;32;Male;Smart TV;10 Months
1702;Basic;12;02/09/2022;07/07/2023;Spain;43;Male;Smartphone;10 Months
1703;Standard;13;01/09/2022;06/07/2023;United States;48;Male;Smart TV;10 Months
1704;Standard;10;16/08/2022;07/07/2023;Canada;28;Male;Laptop;11 Months
1705;Basic;14;17/08/2022;07/07/2023;United States;31;Female;Tablet;11 Months
1706;Premium;15;29/07/2022;07/07/2023;United States;47;Male;Laptop;11 Months
1707;Basic;13;28/07/2022;06/07/2023;Canada;39;Female;Smartphone;11 Months
1708;Standard;13;25/07/2022;07/07/2023;United Kingdom;35;Male;Smartphone;12 Months
1709;Premium;10;26/07/2022;06/07/2023;Australia;42;Female;Smartphone;12 Months
1710;Basic;11;17/07/2022;07/07/2023;Germany;30;Male;Smart TV;12 Months
1711;Premium;14;16/07/2022;06/07/2023;France;34;Male;Smartphone;12 Months
1712;Basic;11;17/07/2022;09/07/2023;Brazil;35;Male;Smartphone;12 Months
1713;Standard;12;16/07/2022;06/07/2023;Mexico;31;Female;Tablet;12 Months
1714;Standard;14;16/07/2022;07/07/2023;Spain;36;Female;Tablet;12 Months
1715;Basic;14;12/07/2022;06/07/2023;Italy;31;Female;Laptop;12 Months
1716;Premium;11;10/07/2022;09/07/2023;Spain;32;Male;Smart TV;12 Months
1717;Basic;10;08/07/2022;07/07/2023;Spain;46;Female;Smartphone;12 Months
1718;Standard;15;29/06/2022;07/07/2023;United States;30;Male;Tablet;12 Months
1719;Premium;12;29/06/2022;06/07/2023;Canada;46;Male;Laptop;12 Months
1720;Basic;12;28/06/2022;08/07/2023;United States;44;Female;Tablet;13 Months
1721;Basic;12;29/06/2022;06/07/2023;United States;34;Male;Tablet;12 Months
1722;Basic;13;01/07/2022;08/07/2023;Canada;31;Male;Tablet;12 Months
1723;Standard;13;02/07/2022;06/07/2023;United Kingdom;34;Male;Smart TV;12 Months
1724;Premium;12;04/07/2022;08/07/2023;Australia;28;Male;Laptop;12 Months
1725;Basic;10;08/07/2022;07/07/2023;Germany;36;Female;Smartphone;12 Months
1726;Basic;14;20/07/2022;09/07/2023;France;48;Female;Laptop;12 Months
1727;Premium;13;23/07/2022;06/07/2023;Brazil;40;Male;Smartphone;12 Months
1728;Standard;15;26/07/2022;07/07/2023;Mexico;35;Male;Smartphone;12 Months
1729;Standard;11;30/07/2022;07/07/2023;Spain;41;Male;Laptop;11 Months
1730;Basic;10;08/08/2022;08/07/2023;Italy;28;Female;Smartphone;11 Months
1731;Premium;12;13/08/2022;05/07/2023;Spain;37;Male;Tablet;11 Months
1732;Standard;12;14/08/2022;07/07/2023;Spain;33;Male;Smartphone;11 Months
1733;Basic;15;16/08/2022;06/07/2023;United States;27;Female;Tablet;11 Months
1734;Standard;14;19/08/2022;08/07/2023;Canada;35;Male;Tablet;11 Months
1735;Premium;10;27/08/2022;06/07/2023;United States;27;Male;Smartphone;10 Months
1736;Basic;15;04/09/2022;07/07/2023;United States;29;Female;Smartphone;10 Months
1737;Premium;12;05/09/2022;06/07/2023;Canada;28;Female;Laptop;10 Months
1738;Standard;12;13/09/2022;08/07/2023;United Kingdom;33;Female;Smartphone;10 Months
1739;Basic;10;16/09/2022;05/07/2023;Australia;35;Female;Smartphone;10 Months
1740;Standard;15;18/09/2022;06/07/2023;Germany;37;Female;Laptop;10 Months
1741;Premium;12;20/09/2022;06/07/2023;France;31;Male;Smartphone;10 Months
1742;Basic;13;29/09/2022;07/07/2023;Brazil;27;Male;Laptop;9 Months
1743;Standard;11;30/09/2022;08/07/2023;Mexico;48;Male;Tablet;9 Months
1744;Premium;15;04/10/2022;10/07/2023;Spain;30;Female;Smart TV;9 Months
1745;Basic;14;08/10/2022;07/07/2023;Italy;45;Male;Tablet;9 Months
1746;Premium;14;10/10/2022;07/07/2023;Spain;28;Male;Smart TV;9 Months
1747;Basic;12;12/10/2022;08/07/2023;Spain;30;Female;Laptop;9 Months
1748;Standard;15;14/10/2022;10/07/2023;United States;48;Male;Smartphone;9 Months
1749;Standard;10;16/10/2022;07/07/2023;Canada;37;Female;Laptop;9 Months
1750;Basic;15;21/10/2022;07/07/2023;United States;28;Female;Smartphone;9 Months
1751;Premium;14;23/10/2022;07/07/2023;United States;43;Female;Tablet;9 Months
1752;Basic;10;25/10/2022;09/07/2023;Canada;36;Male;Laptop;9 Months
1753;Standard;15;26/10/2022;06/07/2023;United Kingdom;47;Male;Laptop;8 Months
1754;Premium;10;29/10/2022;07/07/2023;Australia;42;Male;Smart TV;8 Months
1755;Basic;15;31/10/2022;07/07/2023;Germany;50;Male;Laptop;8 Months
1756;Premium;13;02/11/2022;08/07/2023;France;41;Male;Tablet;8 Months
1757;Basic;13;03/11/2022;05/07/2023;Brazil;43;Male;Laptop;8 Months
1758;Standard;13;05/11/2022;07/07/2023;Mexico;35;Male;Laptop;8 Months
1759;Standard;10;06/11/2022;07/07/2023;Spain;51;Male;Smart TV;8 Months
1760;Basic;15;06/11/2022;07/07/2023;Italy;35;Male;Tablet;8 Months
1761;Premium;10;07/11/2022;05/07/2023;Spain;37;Male;Smart TV;8 Months
1762;Basic;10;04/11/2022;06/07/2023;Spain;28;Female;Smartphone;8 Months
1763;Standard;14;02/11/2022;07/07/2023;United States;32;Female;Smartphone;8 Months
1764;Premium;13;27/10/2022;07/07/2023;Canada;37;Female;Tablet;8 Months
1765;Basic;11;18/10/2022;05/07/2023;United States;37;Female;Tablet;9 Months
1766;Premium;12;07/10/2022;08/07/2023;United States;34;Female;Smart TV;9 Months
1767;Basic;15;04/10/2022;07/07/2023;Canada;30;Female;Tablet;9 Months
1768;Standard;14;17/09/2022;07/07/2023;United Kingdom;35;Male;Tablet;10 Months
1769;Standard;14;15/09/2022;06/07/2023;Australia;41;Female;Laptop;10 Months
1770;Basic;13;10/09/2022;08/07/2023;Germany;50;Female;Tablet;10 Months
1771;Premium;11;09/09/2022;08/07/2023;France;48;Female;Laptop;10 Months
1772;Basic;12;09/09/2022;08/07/2023;Brazil;29;Male;Smart TV;10 Months
1773;Standard;12;07/09/2022;06/07/2023;Mexico;37;Male;Tablet;10 Months
1774;Premium;15;08/09/2022;08/07/2023;Spain;36;Female;Tablet;10 Months
1775;Basic;15;14/08/2022;07/07/2023;Italy;45;Male;Tablet;11 Months
1776;Premium;15;06/08/2022;08/07/2023;Spain;27;Female;Smart TV;11 Months
1777;Basic;12;06/08/2022;06/07/2023;Spain;31;Female;Tablet;11 Months
1778;Standard;11;29/07/2022;09/07/2023;United States;42;Female;Tablet;12 Months
1779;Standard;15;28/07/2022;06/07/2023;Canada;43;Female;Smartphone;11 Months
1780;Basic;13;24/07/2022;07/07/2023;United States;43;Male;Smart TV;12 Months
1781;Premium;15;22/07/2022;06/07/2023;United States;35;Female;Laptop;12 Months
1782;Basic;13;19/07/2022;10/07/2023;Canada;51;Male;Laptop;12 Months
1783;Standard;13;17/07/2022;07/07/2023;United Kingdom;42;Female;Smartphone;12 Months
1784;Premium;13;16/07/2022;07/07/2023;Australia;36;Male;Tablet;12 Months
1785;Basic;13;13/07/2022;07/07/2023;Germany;50;Female;Tablet;12 Months
1786;Premium;15;14/07/2022;09/07/2023;France;43;Female;Laptop;12 Months
1787;Basic;11;07/07/2022;07/07/2023;Brazil;28;Male;Laptop;12 Months
1788;Standard;10;06/07/2022;09/07/2023;Mexico;48;Female;Smart TV;12 Months
1789;Standard;14;30/06/2022;07/07/2023;Spain;47;Female;Tablet;12 Months
1790;Basic;12;30/06/2022;09/07/2023;Italy;31;Male;Smart TV;12 Months
1791;Premium;14;01/07/2022;06/07/2023;Spain;45;Male;Laptop;12 Months
1792;Basic;15;02/07/2022;09/07/2023;Spain;45;Female;Tablet;12 Months
1793;Standard;14;03/07/2022;06/07/2023;United States;42;Female;Smart TV;12 Months
1794;Premium;12;06/07/2022;08/07/2023;Canada;36;Female;Tablet;12 Months
1795;Basic;14;07/07/2022;07/07/2023;United States;32;Male;Smart TV;12 Months
1796;Basic;10;15/07/2022;09/07/2023;United States;50;Male;Tablet;12 Months
1797;Basic;14;17/07/2022;06/07/2023;Canada;39;Male;Smart TV;12 Months
1798;Standard;10;26/07/2022;08/07/2023;United Kingdom;51;Male;Smartphone;12 Months
1799;Premium;14;05/08/2022;07/07/2023;Australia;49;Female;Tablet;11 Months
1800;Basic;14;12/08/2022;09/07/2023;Germany;42;Male;Tablet;11 Months
1801;Basic;12;14/08/2022;06/07/2023;France;46;Male;Tablet;11 Months
1802;Premium;12;15/08/2022;07/07/2023;Brazil;30;Male;Smartphone;11 Months
1803;Standard;10;18/08/2022;07/07/2023;Mexico;48;Male;Smart TV;11 Months
1804;Standard;12;21/08/2022;09/07/2023;Spain;40;Female;Laptop;11 Months
1805;Basic;10;04/09/2022;06/07/2023;Italy;50;Female;Smart TV;10 Months
1806;Premium;15;05/09/2022;07/07/2023;Spain;49;Female;Laptop;10 Months
1807;Standard;11;08/09/2022;07/07/2023;Spain;37;Male;Smartphone;10 Months
1808;Basic;12;15/09/2022;08/07/2023;United States;43;Male;Laptop;10 Months
1809;Standard;15;17/09/2022;06/07/2023;Canada;40;Female;Tablet;10 Months
1810;Premium;14;19/09/2022;09/07/2023;United States;27;Male;Laptop;10 Months
1811;Basic;10;23/09/2022;06/07/2023;United States;47;Male;Smart TV;10 Months
1812;Premium;11;26/09/2022;08/07/2023;Canada;50;Male;Smartphone;10 Months
1813;Standard;12;30/09/2022;08/07/2023;United Kingdom;31;Female;Smartphone;9 Months
1814;Basic;10;07/10/2022;10/07/2023;Australia;33;Male;Smartphone;9 Months
1815;Standard;13;09/10/2022;07/07/2023;Germany;42;Female;Tablet;9 Months
1816;Premium;14;12/10/2022;07/07/2023;France;51;Female;Laptop;9 Months
1817;Basic;12;13/10/2022;08/07/2023;Brazil;43;Female;Smartphone;9 Months
1818;Standard;15;14/10/2022;10/07/2023;Mexico;45;Female;Smart TV;9 Months
1819;Premium;13;19/10/2022;07/07/2023;Spain;48;Female;Tablet;9 Months
1820;Basic;14;20/10/2022;07/07/2023;Italy;48;Female;Smart TV;9 Months
1821;Premium;12;22/10/2022;08/07/2023;Spain;30;Male;Smartphone;9 Months
1822;Basic;15;24/10/2022;09/07/2023;Spain;29;Female;Tablet;9 Months
1823;Standard;10;28/10/2022;06/07/2023;United States;28;Male;Tablet;8 Months
1824;Standard;12;30/10/2022;08/07/2023;Canada;46;Female;Laptop;8 Months
1825;Basic;13;01/11/2022;08/07/2023;United States;45;Male;Smart TV;8 Months
1826;Premium;12;03/11/2022;08/07/2023;United States;30;Male;Tablet;8 Months
1827;Basic;13;04/11/2022;06/07/2023;Canada;44;Female;Laptop;8 Months
1828;Standard;14;05/11/2022;07/07/2023;United Kingdom;46;Male;Laptop;8 Months
1829;Premium;13;06/11/2022;08/07/2023;Australia;36;Female;Tablet;8 Months
1830;Basic;12;07/11/2022;08/07/2023;Germany;27;Female;Smartphone;8 Months
1831;Premium;14;05/11/2022;05/07/2023;France;43;Male;Laptop;8 Months
1832;Basic;11;05/11/2022;09/07/2023;Brazil;48;Female;Smartphone;8 Months
1833;Standard;12;06/11/2022;08/07/2023;Mexico;36;Female;Smartphone;8 Months
1834;Standard;10;03/11/2022;07/07/2023;Spain;44;Male;Smart TV;8 Months
1835;Basic;11;22/10/2022;06/07/2023;Italy;41;Female;Tablet;9 Months
1836;Premium;12;22/10/2022;09/07/2023;Spain;29;Female;Smart TV;9 Months
1837;Basic;13;15/10/2022;09/07/2023;Spain;28;Female;Smartphone;9 Months
1838;Standard;11;24/09/2022;07/07/2023;United States;36;Female;Smartphone;10 Months
1839;Premium;15;15/09/2022;06/07/2023;Canada;36;Female;Smart TV;10 Months
1840;Basic;14;15/09/2022;08/07/2023;United States;40;Male;Laptop;10 Months
1841;Premium;11;12/09/2022;08/07/2023;United States;35;Female;Tablet;10 Months
1842;Basic;14;12/09/2022;09/07/2023;Canada;34;Female;Smartphone;10 Months
1843;Standard;10;11/09/2022;07/07/2023;United Kingdom;46;Male;Laptop;10 Months
1844;Standard;14;11/09/2022;08/07/2023;Australia;47;Female;Smart TV;10 Months
1845;Basic;12;16/08/2022;07/07/2023;Germany;32;Female;Smartphone;11 Months
1846;Premium;13;12/08/2022;08/07/2023;France;45;Male;Smartphone;11 Months
1847;Basic;10;02/08/2022;07/07/2023;Brazil;31;Female;Smartphone;11 Months
1848;Standard;11;01/08/2022;10/07/2023;Mexico;49;Male;Laptop;11 Months
1849;Premium;11;29/07/2022;07/07/2023;Spain;33;Female;Smartphone;11 Months
1850;Basic;12;28/07/2022;08/07/2023;Italy;30;Male;Smartphone;12 Months
1851;Premium;11;25/07/2022;08/07/2023;Spain;48;Female;Laptop;12 Months
1852;Basic;14;20/07/2022;10/07/2023;Spain;49;Female;Tablet;12 Months
1853;Standard;13;16/07/2022;08/07/2023;United States;43;Male;Laptop;12 Months
1854;Standard;14;16/07/2022;08/07/2023;Canada;46;Female;Laptop;12 Months
1855;Basic;12;15/07/2022;07/07/2023;United States;33;Male;Smartphone;12 Months
